Transaction_ID,Customer_ID,Date,Store_ID,Product,Category,Quantity,Price,Total,Payment_Method
489,CUST020,2025-05-01,STORE01,Cheese,Dairy,1,7.35,7.35,UPI
489,CUST020,2025-05-01,STORE01,Butter,Dairy,1,2.39,2.39,UPI
490,CUST016,2025-05-03,STORE05,Juice,Beverage,2,17.76,35.52,Card
491,CUST044,2025-05-02,STORE01,Milk,Dairy,1,8.21,8.21,UPI
491,CUST044,2025-05-02,STORE01,Cheese,Dairy,3,5.6,16.8,UPI
491,CUST044,2025-05-02,STORE01,Beer,Beverage,3,4.84,14.52,UPI
492,CUST018,2025-05-06,STORE03,Beer,Beverage,2,4.1,8.2,UPI
492,CUST018,2025-05-06,STORE03,Diaper,Baby,3,2.62,7.86,UPI
492,CUST018,2025-05-06,STORE03,Juice,Beverage,1,2.12,2.12,UPI
492,CUST018,2025-05-06,STORE03,Butter,Dairy,1,8.47,8.47,UPI
492,CUST018,2025-05-06,STORE03,Chips,Snacks,3,1.79,5.37,UPI
493,CUST015,2025-05-06,STORE03,Chips,Snacks,3,16.88,50.64,UPI
493,CUST015,2025-05-06,STORE03,Diaper,Baby,3,17.11,51.33,UPI
493,CUST015,2025-05-06,STORE03,Bread,Bakery,3,19.05,57.15,UPI
493,CUST015,2025-05-06,STORE03,Milk,Dairy,1,13.81,13.81,UPI
494,CUST029,2025-05-01,STORE05,Butter,Dairy,3,5.26,15.78,UPI
494,CUST029,2025-05-01,STORE05,Beer,Beverage,1,10.17,10.17,UPI
494,CUST029,2025-05-01,STORE05,Milk,Dairy,2,4.34,8.68,UPI
494,CUST029,2025-05-01,STORE05,Chips,Snacks,3,5.27,15.81,UPI
495,CUST021,2025-05-07,STORE01,Butter,Dairy,2,6.8,13.6,UPI
496,CUST023,2025-05-02,STORE03,Butter,Dairy,2,5.13,10.26,Wallet
496,CUST023,2025-05-02,STORE03,Diaper,Baby,3,14.59,43.77,Wallet
497,CUST049,2025-05-04,STORE03,Beer,Beverage,1,8.25,8.25,Cash
498,CUST002,2025-05-02,STORE04,Bread,Bakery,3,10.49,31.47,Card
498,CUST002,2025-05-02,STORE04,Beer,Beverage,2,2.55,5.1,Card
498,CUST002,2025-05-02,STORE04,Cheese,Dairy,3,16.71,50.13,Card
498,CUST002,2025-05-02,STORE04,Diaper,Baby,1,9.52,9.52,Card
499,CUST026,2025-05-04,STORE05,Juice,Beverage,1,4.03,4.03,Cash
499,CUST026,2025-05-04,STORE05,Butter,Dairy,1,8.93,8.93,Cash
500,CUST025,2025-05-06,STORE04,Eggs,Dairy,2,18.42,36.84,UPI
500,CUST025,2025-05-06,STORE04,Beer,Beverage,3,16.38,49.14,UPI
500,CUST025,2025-05-06,STORE04,Cookies,Snacks,3,9.34,28.02,UPI
500,CUST025,2025-05-06,STORE04,Cheese,Dairy,1,8.44,8.44,UPI
500,CUST025,2025-05-06,STORE04,Milk,Dairy,1,19.99,19.99,UPI
501,CUST047,2025-05-05,STORE05,Cheese,Dairy,3,18.75,56.25,UPI
501,CUST047,2025-05-05,STORE05,Bread,Bakery,3,17.79,53.37,UPI
502,CUST045,2025-05-06,STORE01,Chips,Snacks,3,1.38,4.14,Cash
502,CUST045,2025-05-06,STORE01,Butter,Dairy,3,10.27,30.81,Cash
502,CUST045,2025-05-06,STORE01,Diaper,Baby,2,6.91,13.82,Cash
502,CUST045,2025-05-06,STORE01,Cheese,Dairy,1,9.61,9.61,Cash
503,CUST013,2025-05-04,STORE03,Bread,Bakery,3,4.15,12.45,UPI
503,CUST013,2025-05-04,STORE03,Milk,Dairy,2,7.59,15.18,UPI
503,CUST013,2025-05-04,STORE03,Butter,Dairy,1,1.4,1.4,UPI
503,CUST013,2025-05-04,STORE03,Chips,Snacks,3,11.49,34.47,UPI
504,CUST005,2025-05-01,STORE01,Cheese,Dairy,2,12.75,25.5,Cash
504,CUST005,2025-05-01,STORE01,Chips,Snacks,1,13.14,13.14,Cash
505,CUST007,2025-05-07,STORE01,Cookies,Snacks,1,5.59,5.59,Wallet
506,CUST049,2025-05-02,STORE03,Chips,Snacks,1,6.13,6.13,Cash
506,CUST049,2025-05-02,STORE03,Cheese,Dairy,1,13.35,13.35,Cash
506,CUST049,2025-05-02,STORE03,Cookies,Snacks,3,12.16,36.48,Cash
506,CUST049,2025-05-02,STORE03,Eggs,Dairy,1,11.46,11.46,Cash
506,CUST049,2025-05-02,STORE03,Bread,Bakery,1,19.33,19.33,Cash
507,CUST042,2025-05-05,STORE05,Cheese,Dairy,1,10.94,10.94,Wallet
508,CUST021,2025-05-05,STORE03,Diaper,Baby,3,2.33,6.99,Wallet
508,CUST021,2025-05-05,STORE03,Chips,Snacks,2,4.48,8.96,Wallet
508,CUST021,2025-05-05,STORE03,Juice,Beverage,3,17.67,53.01,Wallet
508,CUST021,2025-05-05,STORE03,Cheese,Dairy,2,11.26,22.52,Wallet
509,CUST045,2025-05-01,STORE04,Cheese,Dairy,1,12.65,12.65,Wallet
509,CUST045,2025-05-01,STORE04,Milk,Dairy,1,13.09,13.09,Wallet
509,CUST045,2025-05-01,STORE04,Eggs,Dairy,1,1.62,1.62,Wallet
509,CUST045,2025-05-01,STORE04,Cookies,Snacks,3,14.68,44.04,Wallet
509,CUST045,2025-05-01,STORE04,Chips,Snacks,3,18.47,55.41,Wallet
510,CUST017,2025-05-01,STORE05,Juice,Beverage,2,5.63,11.26,Card
510,CUST017,2025-05-01,STORE05,Diaper,Baby,3,19.49,58.47,Card
511,CUST040,2025-05-04,STORE01,Cheese,Dairy,2,10.09,20.18,Card
511,CUST040,2025-05-04,STORE01,Bread,Bakery,2,14.27,28.54,Card
511,CUST040,2025-05-04,STORE01,Diaper,Baby,2,4.05,8.1,Card
511,CUST040,2025-05-04,STORE01,Milk,Dairy,2,11.52,23.04,Card
512,CUST011,2025-05-02,STORE02,Cookies,Snacks,3,3.67,11.01,UPI
512,CUST011,2025-05-02,STORE02,Bread,Bakery,2,9.25,18.5,UPI
513,CUST003,2025-05-03,STORE05,Bread,Bakery,3,9.33,27.99,Wallet
513,CUST003,2025-05-03,STORE05,Cheese,Dairy,3,17.45,52.35,Wallet
513,CUST003,2025-05-03,STORE05,Milk,Dairy,3,1.81,5.43,Wallet
513,CUST003,2025-05-03,STORE05,Chips,Snacks,2,15.42,30.84,Wallet
514,CUST005,2025-05-02,STORE04,Eggs,Dairy,2,18.2,36.4,UPI
514,CUST005,2025-05-02,STORE04,Beer,Beverage,1,19.9,19.9,UPI
515,CUST014,2025-05-01,STORE02,Diaper,Baby,3,6.12,18.36,Card
515,CUST014,2025-05-01,STORE02,Juice,Beverage,3,16.24,48.72,Card
515,CUST014,2025-05-01,STORE02,Chips,Snacks,1,17.55,17.55,Card
515,CUST014,2025-05-01,STORE02,Cookies,Snacks,3,12.38,37.14,Card
516,CUST048,2025-05-02,STORE01,Eggs,Dairy,3,3.89,11.67,Card
516,CUST048,2025-05-02,STORE01,Chips,Snacks,1,14.14,14.14,Card
516,CUST048,2025-05-02,STORE01,Cheese,Dairy,3,16.25,48.75,Card
516,CUST048,2025-05-02,STORE01,Bread,Bakery,3,7.67,23.01,Card
517,CUST018,2025-05-04,STORE01,Juice,Beverage,3,15.95,47.85,UPI
518,CUST039,2025-05-07,STORE05,Bread,Bakery,1,18.46,18.46,Wallet
518,CUST039,2025-05-07,STORE05,Juice,Beverage,2,17.68,35.36,Wallet
518,CUST039,2025-05-07,STORE05,Chips,Snacks,2,11.29,22.58,Wallet
519,CUST030,2025-05-07,STORE01,Cookies,Snacks,1,7,7,Wallet
519,CUST030,2025-05-07,STORE01,Beer,Beverage,1,12.24,12.24,Wallet
519,CUST030,2025-05-07,STORE01,Eggs,Dairy,3,17.71,53.13,Wallet
519,CUST030,2025-05-07,STORE01,Diaper,Baby,3,18.05,54.15,Wallet
520,CUST018,2025-05-07,STORE03,Cheese,Dairy,2,11.73,23.46,Card
520,CUST018,2025-05-07,STORE03,Butter,Dairy,2,18.59,37.18,Card
520,CUST018,2025-05-07,STORE03,Bread,Bakery,1,12.24,12.24,Card
520,CUST018,2025-05-07,STORE03,Juice,Beverage,2,13.7,27.4,Card
520,CUST018,2025-05-07,STORE03,Diaper,Baby,1,4.14,4.14,Card
521,CUST005,2025-05-06,STORE01,Butter,Dairy,2,8.36,16.72,UPI
521,CUST005,2025-05-06,STORE01,Chips,Snacks,3,11.85,35.55,UPI
521,CUST005,2025-05-06,STORE01,Juice,Beverage,3,15.29,45.87,UPI
521,CUST005,2025-05-06,STORE01,Beer,Beverage,3,9.12,27.36,UPI
522,CUST039,2025-05-02,STORE05,Diaper,Baby,3,8.22,24.66,Wallet
522,CUST039,2025-05-02,STORE05,Cheese,Dairy,2,16.06,32.12,Wallet
523,CUST016,2025-05-06,STORE01,Cheese,Dairy,1,4.16,4.16,UPI
523,CUST016,2025-05-06,STORE01,Eggs,Dairy,1,6.99,6.99,UPI
524,CUST042,2025-05-02,STORE05,Bread,Bakery,2,6.8,13.6,Wallet
524,CUST042,2025-05-02,STORE05,Cookies,Snacks,3,3.03,9.09,Wallet
524,CUST042,2025-05-02,STORE05,Diaper,Baby,2,19.58,39.16,Wallet
524,CUST042,2025-05-02,STORE05,Eggs,Dairy,2,2.85,5.7,Wallet
524,CUST042,2025-05-02,STORE05,Chips,Snacks,1,16.38,16.38,Wallet
525,CUST041,2025-05-03,STORE03,Cheese,Dairy,1,16.56,16.56,Cash
525,CUST041,2025-05-03,STORE03,Milk,Dairy,1,2.48,2.48,Cash
525,CUST041,2025-05-03,STORE03,Butter,Dairy,1,5.79,5.79,Cash
525,CUST041,2025-05-03,STORE03,Chips,Snacks,3,10.22,30.66,Cash
526,CUST046,2025-05-04,STORE05,Beer,Beverage,2,5.2,10.4,Wallet
527,CUST025,2025-05-07,STORE01,Beer,Beverage,3,8.42,25.26,Cash
527,CUST025,2025-05-07,STORE01,Butter,Dairy,1,6.4,6.4,Cash
528,CUST010,2025-05-06,STORE03,Diaper,Baby,2,1.14,2.28,UPI
528,CUST010,2025-05-06,STORE03,Cookies,Snacks,2,12.98,25.96,UPI
528,CUST010,2025-05-06,STORE03,Cheese,Dairy,3,5.15,15.45,UPI
529,CUST048,2025-05-07,STORE04,Eggs,Dairy,1,13.09,13.09,Wallet
529,CUST048,2025-05-07,STORE04,Chips,Snacks,2,6.33,12.66,Wallet
529,CUST048,2025-05-07,STORE04,Cookies,Snacks,2,9.83,19.66,Wallet
529,CUST048,2025-05-07,STORE04,Cheese,Dairy,1,9.06,9.06,Wallet
530,CUST024,2025-05-04,STORE04,Cheese,Dairy,1,18.57,18.57,Wallet
531,CUST049,2025-05-07,STORE03,Diaper,Baby,1,17.09,17.09,Card
531,CUST049,2025-05-07,STORE03,Juice,Beverage,3,9.48,28.44,Card
531,CUST049,2025-05-07,STORE03,Milk,Dairy,1,1.82,1.82,Card
531,CUST049,2025-05-07,STORE03,Cheese,Dairy,2,14.03,28.06,Card
532,CUST041,2025-05-06,STORE02,Beer,Beverage,2,12.7,25.4,Cash
532,CUST041,2025-05-06,STORE02,Butter,Dairy,2,7.6,15.2,Cash
532,CUST041,2025-05-06,STORE02,Juice,Beverage,3,12.37,37.11,Cash
532,CUST041,2025-05-06,STORE02,Bread,Bakery,3,16.77,50.31,Cash
533,CUST027,2025-05-07,STORE02,Milk,Dairy,1,14.05,14.05,Card
534,CUST030,2025-05-06,STORE01,Butter,Dairy,1,9.44,9.44,Card
534,CUST030,2025-05-06,STORE01,Cheese,Dairy,3,12.63,37.89,Card
534,CUST030,2025-05-06,STORE01,Diaper,Baby,2,1.17,2.34,Card
534,CUST030,2025-05-06,STORE01,Eggs,Dairy,2,16.77,33.54,Card
534,CUST030,2025-05-06,STORE01,Cookies,Snacks,3,9.68,29.04,Card
535,CUST006,2025-05-03,STORE04,Eggs,Dairy,1,12.08,12.08,UPI
536,CUST016,2025-05-04,STORE01,Diaper,Baby,1,8.7,8.7,Wallet
536,CUST016,2025-05-04,STORE01,Cheese,Dairy,3,16.84,50.52,Wallet
537,CUST039,2025-05-01,STORE05,Bread,Bakery,2,12.5,25,UPI
538,CUST015,2025-05-01,STORE02,Diaper,Baby,1,1.32,1.32,Cash
538,CUST015,2025-05-01,STORE02,Juice,Beverage,2,3.05,6.1,Cash
538,CUST015,2025-05-01,STORE02,Cheese,Dairy,3,12.86,38.58,Cash
538,CUST015,2025-05-01,STORE02,Butter,Dairy,3,7.99,23.97,Cash
539,CUST038,2025-05-04,STORE05,Chips,Snacks,1,5.63,5.63,Wallet
539,CUST038,2025-05-04,STORE05,Juice,Beverage,1,2.46,2.46,Wallet
540,CUST027,2025-05-06,STORE01,Eggs,Dairy,2,17.64,35.28,Cash
540,CUST027,2025-05-06,STORE01,Chips,Snacks,3,12.79,38.37,Cash
540,CUST027,2025-05-06,STORE01,Cheese,Dairy,2,9.3,18.6,Cash
541,CUST011,2025-05-01,STORE02,Eggs,Dairy,2,3.31,6.62,Wallet
541,CUST011,2025-05-01,STORE02,Diaper,Baby,1,10.35,10.35,Wallet
541,CUST011,2025-05-01,STORE02,Milk,Dairy,2,19.61,39.22,Wallet
541,CUST011,2025-05-01,STORE02,Bread,Bakery,3,12.94,38.82,Wallet
541,CUST011,2025-05-01,STORE02,Butter,Dairy,2,3.37,6.74,Wallet
542,CUST030,2025-05-06,STORE03,Milk,Dairy,3,16.55,49.65,Wallet
542,CUST030,2025-05-06,STORE03,Beer,Beverage,2,5.3,10.6,Wallet
542,CUST030,2025-05-06,STORE03,Eggs,Dairy,1,16.78,16.78,Wallet
542,CUST030,2025-05-06,STORE03,Bread,Bakery,2,6.84,13.68,Wallet
543,CUST003,2025-05-03,STORE01,Milk,Dairy,3,18.43,55.29,Cash
543,CUST003,2025-05-03,STORE01,Cheese,Dairy,3,6.86,20.58,Cash
543,CUST003,2025-05-03,STORE01,Eggs,Dairy,2,6,12,Cash
544,CUST011,2025-05-04,STORE04,Diaper,Baby,1,17.69,17.69,Wallet
545,CUST014,2025-05-02,STORE04,Butter,Dairy,3,7.71,23.13,Card
545,CUST014,2025-05-02,STORE04,Cheese,Dairy,1,6.8,6.8,Card
545,CUST014,2025-05-02,STORE04,Cookies,Snacks,3,15.72,47.16,Card
546,CUST018,2025-05-04,STORE03,Chips,Snacks,2,6.09,12.18,Wallet
547,CUST029,2025-05-06,STORE04,Chips,Snacks,1,15.31,15.31,Cash
547,CUST029,2025-05-06,STORE04,Juice,Beverage,2,18.18,36.36,Cash
547,CUST029,2025-05-06,STORE04,Bread,Bakery,2,2.53,5.06,Cash
547,CUST029,2025-05-06,STORE04,Butter,Dairy,3,8.02,24.06,Cash
547,CUST029,2025-05-06,STORE04,Cookies,Snacks,2,16.44,32.88,Cash
548,CUST031,2025-05-02,STORE04,Chips,Snacks,2,15.29,30.58,Wallet
548,CUST031,2025-05-02,STORE04,Cheese,Dairy,1,6.77,6.77,Wallet
549,CUST041,2025-05-04,STORE04,Eggs,Dairy,3,18.74,56.22,Wallet
549,CUST041,2025-05-04,STORE04,Milk,Dairy,1,18.97,18.97,Wallet
549,CUST041,2025-05-04,STORE04,Diaper,Baby,1,16.36,16.36,Wallet
550,CUST044,2025-05-07,STORE05,Cookies,Snacks,3,15.86,47.58,UPI
550,CUST044,2025-05-07,STORE05,Chips,Snacks,2,11.89,23.78,UPI
551,CUST025,2025-05-02,STORE05,Cookies,Snacks,2,9.49,18.98,Wallet
551,CUST025,2025-05-02,STORE05,Chips,Snacks,1,8.38,8.38,Wallet
551,CUST025,2025-05-02,STORE05,Diaper,Baby,1,2.63,2.63,Wallet
551,CUST025,2025-05-02,STORE05,Juice,Beverage,1,1.71,1.71,Wallet
552,CUST032,2025-05-01,STORE01,Milk,Dairy,3,6.17,18.51,Cash
552,CUST032,2025-05-01,STORE01,Chips,Snacks,3,16.84,50.52,Cash
552,CUST032,2025-05-01,STORE01,Cheese,Dairy,2,8.07,16.14,Cash
552,CUST032,2025-05-01,STORE01,Juice,Beverage,3,8.22,24.66,Cash
552,CUST032,2025-05-01,STORE01,Cookies,Snacks,1,8.57,8.57,Cash
553,CUST006,2025-05-01,STORE01,Butter,Dairy,3,16.14,48.42,Card
553,CUST006,2025-05-01,STORE01,Beer,Beverage,1,17.37,17.37,Card
554,CUST012,2025-05-01,STORE05,Juice,Beverage,2,7.51,15.02,UPI
555,CUST024,2025-05-02,STORE04,Cookies,Snacks,3,6.95,20.85,Cash
555,CUST024,2025-05-02,STORE04,Eggs,Dairy,3,18.03,54.09,Cash
555,CUST024,2025-05-02,STORE04,Butter,Dairy,3,4.56,13.68,Cash
555,CUST024,2025-05-02,STORE04,Diaper,Baby,2,10.73,21.46,Cash
556,CUST013,2025-05-03,STORE03,Bread,Bakery,1,7.54,7.54,Cash
556,CUST013,2025-05-03,STORE03,Chips,Snacks,2,17.49,34.98,Cash
556,CUST013,2025-05-03,STORE03,Cheese,Dairy,3,7.11,21.33,Cash
557,CUST017,2025-05-04,STORE01,Cookies,Snacks,1,8.43,8.43,Card
557,CUST017,2025-05-04,STORE01,Bread,Bakery,1,13.01,13.01,Card
557,CUST017,2025-05-04,STORE01,Milk,Dairy,1,14.4,14.4,Card
557,CUST017,2025-05-04,STORE01,Butter,Dairy,2,18.74,37.48,Card
558,CUST038,2025-05-07,STORE01,Butter,Dairy,3,9.87,29.61,Cash
558,CUST038,2025-05-07,STORE01,Chips,Snacks,2,2.85,5.7,Cash
558,CUST038,2025-05-07,STORE01,Diaper,Baby,1,19.61,19.61,Cash
559,CUST011,2025-05-07,STORE02,Bread,Bakery,2,12.46,24.92,Card
559,CUST011,2025-05-07,STORE02,Diaper,Baby,3,6.2,18.6,Card
559,CUST011,2025-05-07,STORE02,Juice,Beverage,3,4.21,12.63,Card
559,CUST011,2025-05-07,STORE02,Chips,Snacks,2,7.97,15.94,Card
560,CUST021,2025-05-05,STORE02,Bread,Bakery,2,2.67,5.34,Cash
560,CUST021,2025-05-05,STORE02,Eggs,Dairy,2,5.8,11.6,Cash
560,CUST021,2025-05-05,STORE02,Diaper,Baby,1,7.66,7.66,Cash
560,CUST021,2025-05-05,STORE02,Butter,Dairy,2,14.03,28.06,Cash
561,CUST032,2025-05-06,STORE02,Chips,Snacks,1,11.3,11.3,Wallet
561,CUST032,2025-05-06,STORE02,Cookies,Snacks,1,2.07,2.07,Wallet
561,CUST032,2025-05-06,STORE02,Cheese,Dairy,1,14.16,14.16,Wallet
562,CUST023,2025-05-06,STORE01,Chips,Snacks,1,18.25,18.25,Cash
563,CUST040,2025-05-04,STORE05,Diaper,Baby,2,7.72,15.44,Card
563,CUST040,2025-05-04,STORE05,Milk,Dairy,1,8.6,8.6,Card
563,CUST040,2025-05-04,STORE05,Chips,Snacks,2,11.61,23.22,Card
564,CUST011,2025-05-06,STORE05,Chips,Snacks,3,5.94,17.82,Cash
564,CUST011,2025-05-06,STORE05,Cookies,Snacks,2,1.67,3.34,Cash
564,CUST011,2025-05-06,STORE05,Eggs,Dairy,2,12.75,25.5,Cash
564,CUST011,2025-05-06,STORE05,Milk,Dairy,2,19.51,39.02,Cash
564,CUST011,2025-05-06,STORE05,Juice,Beverage,2,11.3,22.6,Cash
565,CUST027,2025-05-05,STORE05,Diaper,Baby,3,5.07,15.21,Wallet
565,CUST027,2025-05-05,STORE05,Cookies,Snacks,2,2.05,4.1,Wallet
565,CUST027,2025-05-05,STORE05,Cheese,Dairy,2,16.81,33.62,Wallet
566,CUST037,2025-05-07,STORE01,Eggs,Dairy,1,10.33,10.33,UPI
566,CUST037,2025-05-07,STORE01,Butter,Dairy,3,9.88,29.64,UPI
567,CUST042,2025-05-01,STORE05,Chips,Snacks,1,1.85,1.85,Card
567,CUST042,2025-05-01,STORE05,Cheese,Dairy,3,8.31,24.93,Card
567,CUST042,2025-05-01,STORE05,Butter,Dairy,1,13.32,13.32,Card
567,CUST042,2025-05-01,STORE05,Juice,Beverage,1,5.35,5.35,Card
568,CUST022,2025-05-04,STORE01,Cheese,Dairy,1,4.33,4.33,UPI
568,CUST022,2025-05-04,STORE01,Butter,Dairy,2,14.41,28.82,UPI
569,CUST043,2025-05-02,STORE01,Butter,Dairy,2,5.86,11.72,Card
570,CUST022,2025-05-07,STORE04,Milk,Dairy,3,17.51,52.53,Wallet
570,CUST022,2025-05-07,STORE04,Cheese,Dairy,3,17.12,51.36,Wallet
570,CUST022,2025-05-07,STORE04,Eggs,Dairy,3,13.89,41.67,Wallet
570,CUST022,2025-05-07,STORE04,Bread,Bakery,2,12.59,25.18,Wallet
571,CUST001,2025-05-07,STORE02,Cookies,Snacks,2,13.87,27.74,Wallet
571,CUST001,2025-05-07,STORE02,Cheese,Dairy,1,3.16,3.16,Wallet
571,CUST001,2025-05-07,STORE02,Bread,Bakery,1,16.02,16.02,Wallet
571,CUST001,2025-05-07,STORE02,Butter,Dairy,1,13.22,13.22,Wallet
571,CUST001,2025-05-07,STORE02,Milk,Dairy,1,1.74,1.74,Wallet
572,CUST020,2025-05-05,STORE03,Juice,Beverage,2,8.69,17.38,Card
572,CUST020,2025-05-05,STORE03,Beer,Beverage,1,12.62,12.62,Card
573,CUST025,2025-05-01,STORE01,Cookies,Snacks,2,1,2,UPI
573,CUST025,2025-05-01,STORE01,Eggs,Dairy,3,8.6,25.8,UPI
574,CUST050,2025-05-02,STORE05,Bread,Bakery,2,1.26,2.52,Card
574,CUST050,2025-05-02,STORE05,Beer,Beverage,1,1.64,1.64,Card
574,CUST050,2025-05-02,STORE05,Cheese,Dairy,3,16.79,50.37,Card
575,CUST017,2025-05-01,STORE01,Milk,Dairy,1,12.55,12.55,Wallet
576,CUST025,2025-05-06,STORE01,Bread,Bakery,3,18.21,54.63,Wallet
576,CUST025,2025-05-06,STORE01,Cookies,Snacks,2,1.23,2.46,Wallet
577,CUST011,2025-05-05,STORE04,Bread,Bakery,1,13.97,13.97,Cash
577,CUST011,2025-05-05,STORE04,Butter,Dairy,2,16.11,32.22,Cash
577,CUST011,2025-05-05,STORE04,Beer,Beverage,1,7.09,7.09,Cash
577,CUST011,2025-05-05,STORE04,Milk,Dairy,2,3.93,7.86,Cash
577,CUST011,2025-05-05,STORE04,Cookies,Snacks,3,7.7,23.1,Cash
578,CUST045,2025-05-06,STORE03,Butter,Dairy,2,16.18,32.36,UPI
578,CUST045,2025-05-06,STORE03,Chips,Snacks,2,5.3,10.6,UPI
578,CUST045,2025-05-06,STORE03,Cookies,Snacks,1,12.44,12.44,UPI
578,CUST045,2025-05-06,STORE03,Cheese,Dairy,1,16.75,16.75,UPI
578,CUST045,2025-05-06,STORE03,Juice,Beverage,1,16.39,16.39,UPI
579,CUST009,2025-05-05,STORE03,Diaper,Baby,1,15.85,15.85,Card
580,CUST044,2025-05-03,STORE01,Juice,Beverage,3,12.09,36.27,Cash
580,CUST044,2025-05-03,STORE01,Chips,Snacks,3,1.66,4.98,Cash
580,CUST044,2025-05-03,STORE01,Diaper,Baby,2,14.01,28.02,Cash
581,CUST036,2025-05-02,STORE03,Milk,Dairy,2,1.7,3.4,Cash
582,CUST021,2025-05-03,STORE05,Chips,Snacks,3,10.58,31.74,Wallet
582,CUST021,2025-05-03,STORE05,Diaper,Baby,1,6.75,6.75,Wallet
583,CUST026,2025-05-06,STORE04,Butter,Dairy,2,8.21,16.42,Wallet
583,CUST026,2025-05-06,STORE04,Juice,Beverage,1,3.39,3.39,Wallet
583,CUST026,2025-05-06,STORE04,Eggs,Dairy,3,6.27,18.81,Wallet
584,CUST029,2025-05-01,STORE03,Diaper,Baby,2,11.98,23.96,Card
585,CUST020,2025-05-03,STORE02,Bread,Bakery,2,1.35,2.7,Card
585,CUST020,2025-05-03,STORE02,Milk,Dairy,1,2.68,2.68,Card
585,CUST020,2025-05-03,STORE02,Eggs,Dairy,1,15.55,15.55,Card
586,CUST027,2025-05-01,STORE01,Eggs,Dairy,2,8.82,17.64,Wallet
587,CUST040,2025-05-07,STORE05,Diaper,Baby,2,12.52,25.04,UPI
587,CUST040,2025-05-07,STORE05,Juice,Beverage,3,1.4,4.2,UPI
587,CUST040,2025-05-07,STORE05,Eggs,Dairy,2,9.43,18.86,UPI
587,CUST040,2025-05-07,STORE05,Cookies,Snacks,2,10.9,21.8,UPI
587,CUST040,2025-05-07,STORE05,Beer,Beverage,1,7.52,7.52,UPI
588,CUST039,2025-05-06,STORE03,Butter,Dairy,1,16.76,16.76,Card
588,CUST039,2025-05-06,STORE03,Chips,Snacks,2,10.06,20.12,Card
588,CUST039,2025-05-06,STORE03,Milk,Dairy,3,10.59,31.77,Card
588,CUST039,2025-05-06,STORE03,Bread,Bakery,3,1.28,3.84,Card
588,CUST039,2025-05-06,STORE03,Cheese,Dairy,2,15.79,31.58,Card
589,CUST010,2025-05-05,STORE02,Bread,Bakery,1,6.78,6.78,Card
589,CUST010,2025-05-05,STORE02,Chips,Snacks,1,8.91,8.91,Card
589,CUST010,2025-05-05,STORE02,Juice,Beverage,3,2.65,7.95,Card
589,CUST010,2025-05-05,STORE02,Cookies,Snacks,1,3.54,3.54,Card
590,CUST049,2025-05-01,STORE02,Chips,Snacks,2,19.09,38.18,Wallet
590,CUST049,2025-05-01,STORE02,Diaper,Baby,3,2.13,6.39,Wallet
590,CUST049,2025-05-01,STORE02,Eggs,Dairy,3,4.96,14.88,Wallet
590,CUST049,2025-05-01,STORE02,Cheese,Dairy,2,13.7,27.4,Wallet
591,CUST033,2025-05-07,STORE04,Juice,Beverage,2,15.57,31.14,Card
592,CUST030,2025-05-01,STORE01,Cheese,Dairy,3,17.14,51.42,UPI
592,CUST030,2025-05-01,STORE01,Cookies,Snacks,3,5.24,15.72,UPI
592,CUST030,2025-05-01,STORE01,Bread,Bakery,2,1.88,3.76,UPI
592,CUST030,2025-05-01,STORE01,Eggs,Dairy,1,1.08,1.08,UPI
592,CUST030,2025-05-01,STORE01,Butter,Dairy,3,17.76,53.28,UPI
593,CUST034,2025-05-01,STORE03,Milk,Dairy,2,6.57,13.14,Wallet
594,CUST049,2025-05-04,STORE02,Diaper,Baby,3,3.08,9.24,Wallet
594,CUST049,2025-05-04,STORE02,Bread,Bakery,3,17.92,53.76,Wallet
594,CUST049,2025-05-04,STORE02,Chips,Snacks,3,17.46,52.38,Wallet
594,CUST049,2025-05-04,STORE02,Juice,Beverage,2,6.51,13.02,Wallet
595,CUST011,2025-05-04,STORE04,Chips,Snacks,2,16.16,32.32,Wallet
595,CUST011,2025-05-04,STORE04,Cheese,Dairy,2,18.26,36.52,Wallet
595,CUST011,2025-05-04,STORE04,Butter,Dairy,2,19.58,39.16,Wallet
595,CUST011,2025-05-04,STORE04,Cookies,Snacks,3,9.36,28.08,Wallet
596,CUST046,2025-05-04,STORE04,Juice,Beverage,2,3.79,7.58,Wallet
596,CUST046,2025-05-04,STORE04,Chips,Snacks,3,2.09,6.27,Wallet
596,CUST046,2025-05-04,STORE04,Eggs,Dairy,2,3.19,6.38,Wallet
597,CUST041,2025-05-01,STORE02,Bread,Bakery,1,18.91,18.91,Card
597,CUST041,2025-05-01,STORE02,Beer,Beverage,1,13.76,13.76,Card
598,CUST017,2025-05-05,STORE05,Chips,Snacks,3,19.88,59.64,UPI
598,CUST017,2025-05-05,STORE05,Milk,Dairy,1,15.13,15.13,UPI
598,CUST017,2025-05-05,STORE05,Diaper,Baby,2,1.98,3.96,UPI
599,CUST037,2025-05-06,STORE04,Butter,Dairy,3,18.73,56.19,UPI
600,CUST010,2025-05-06,STORE04,Diaper,Baby,1,12.26,12.26,UPI
600,CUST010,2025-05-06,STORE04,Eggs,Dairy,3,19.53,58.59,UPI
600,CUST010,2025-05-06,STORE04,Cheese,Dairy,2,3.82,7.64,UPI
600,CUST010,2025-05-06,STORE04,Butter,Dairy,3,17.28,51.84,UPI
